Equipo ID,Estudiante ID,Nota Estudiante,Rol Dominante,Coordinador,Investigador de Recursos,Trabajador,Monitor Evaluador,Impulsor,Finalizador,Especialista,Cohesionador,Creativo
335,1087,1.4,Creativo,5.0,7.0,9.0,9.0,3.0,5.0,7.0,5.0,17.0
114,1088,4.2,Cohesionador,9.0,10.0,3.0,9.0,7.0,8.0,8.0,11.0,5.0
164,1089,2.3,Finalizador,7.0,5.0,4.0,7.0,4.0,13.0,9.0,8.0,11.0
193,1090,4.3,Impulsor,8.0,6.0,6.0,3.0,13.0,11.0,9.0,8.0,5.0
370,1091,0.2,Cohesionador,9.0,4.0,7.0,8.0,6.0,4.0,10.0,12.0,7.0
283,1092,1.9,Investigador de Recursos,7.0,11.0,4.0,8.0,8.0,7.0,9.0,5.0,9.0
267,1093,3.9,Trabajador,8.0,7.0,15.0,5.0,4.0,3.0,8.0,11.0,7.0
14,1094,3.0,Finalizador,6.0,8.0,5.0,8.0,7.0,12.0,6.0,8.0,7.0
97,1095,4.8,Creativo,4.0,7.0,10.0,7.0,7.0,9.0,7.0,6.0,11.0
395,1096,4.0,Investigador de Recursos,9.0,13.0,7.0,6.0,9.0,5.0,4.0,5.0,4.0
336,1097,4.6,Trabajador,7.0,6.0,10.0,8.0,7.0,10.0,5.0,6.0,8.0
394,1098,1.4,Impulsor,5.0,9.0,5.0,8.0,12.0,6.0,4.0,10.0,10.0
404,1099,0.6,Monitor Evaluador,7.0,6.0,12.0,14.0,2.0,7.0,4.0,6.0,11.0
191,1100,3.9,Creativo,2.0,7.0,12.0,5.0,11.0,2.0,9.0,5.0,13.0
34,1101,0.0,Investigador de Recursos,8.0,14.0,9.0,12.0,5.0,6.0,7.0,7.0,2.0
377,1102,4.0,Trabajador,11.0,9.0,18.0,3.0,8.0,3.0,10.0,2.0,5.0
459,1103,3.1,Especialista,10.0,3.0,8.0,7.0,6.0,4.0,14.0,7.0,6.0
234,1104,4.9,Finalizador,8.0,7.0,6.0,10.0,3.0,16.0,7.0,6.0,6.0
320,1105,4.2,Especialista,8.0,6.0,5.0,12.0,7.0,7.0,15.0,7.0,3.0
88,1106,4.5,Monitor Evaluador,4.0,7.0,5.0,14.0,5.0,7.0,12.0,5.0,6.0
497,1107,0.9,Investigador de Recursos,7.0,13.0,8.0,8.0,10.0,8.0,4.0,6.0,4.0
426,1108,4.5,Creativo,2.0,9.0,6.0,6.0,6.0,8.0,10.0,8.0,11.0
464,1109,4.3,Especialista,9.0,2.0,5.0,8.0,6.0,9.0,13.0,6.0,10.0
456,1110,1.0,Coordinador,12.0,7.0,7.0,11.0,7.0,7.0,6.0,2.0,7.0
267,1111,1.4,Creativo,3.0,7.0,7.0,5.0,5.0,10.0,5.0,12.0,14.0
278,1112,3.0,Creativo,5.0,8.0,8.0,5.0,8.0,8.0,5.0,7.0,13.0
217,1113,4.6,Impulsor,11.0,9.0,7.0,4.0,14.0,9.0,6.0,7.0,5.0
273,1114,2.0,Impulsor,12.0,5.0,3.0,6.0,15.0,5.0,6.0,7.0,8.0
416,1115,4.3,Impulsor,8.0,9.0,9.0,4.0,12.0,7.0,3.0,8.0,9.0
419,1116,1.0,Impulsor,1.0,6.0,8.0,10.0,12.0,12.0,4.0,12.0,3.0
283,1117,1.6,Especialista,8.0,6.0,4.0,9.0,10.0,6.0,12.0,7.0,8.0
5,1118,1.7,Especialista,10.0,6.0,9.0,7.0,8.0,5.0,14.0,5.0,6.0
50,1119,1.4,Creativo,7.0,5.0,5.0,8.0,11.0,6.0,10.0,4.0,12.0
389,1120,4.1,Monitor Evaluador,7.0,4.0,6.0,10.0,7.0,8.0,7.0,10.0,10.0
253,1121,2.9,Finalizador,5.0,8.0,6.0,11.0,5.0,12.0,9.0,5.0,7.0
60,1122,4.9,Cohesionador,7.0,6.0,8.0,9.0,4.0,6.0,7.0,12.0,10.0
491,1123,3.9,Coordinador,11.0,6.0,8.0,6.0,6.0,9.0,4.0,6.0,11.0
206,1124,2.0,Trabajador,3.0,8.0,14.0,4.0,4.0,6.0,11.0,10.0,9.0
280,1125,4.9,Especialista,3.0,13.0,3.0,7.0,6.0,4.0,16.0,6.0,14.0
5,1126,0.8,Monitor Evaluador,8.0,9.0,9.0,11.0,7.0,8.0,6.0,3.0,7.0
15,1127,0.7,Creativo,7.0,8.0,8.0,8.0,5.0,8.0,6.0,6.0,11.0
468,1128,4.1,Cohesionador,11.0,3.0,8.0,3.0,7.0,9.0,6.0,12.0,9.0
79,1129,0.7,Especialista,8.0,10.0,6.0,2.0,6.0,7.0,14.0,8.0,8.0
484,1130,4.0,Creativo,7.0,5.0,5.0,6.0,11.0,10.0,7.0,6.0,15.0
376,1131,4.8,Monitor Evaluador,9.0,2.0,8.0,13.0,9.0,5.0,3.0,8.0,12.0
422,1132,2.2,Investigador de Recursos,6.0,12.0,3.0,9.0,5.0,11.0,5.0,5.0,8.0
45,1133,4.3,Monitor Evaluador,10.0,4.0,6.0,12.0,9.0,6.0,7.0,8.0,4.0
255,1134,3.7,Monitor Evaluador,10.0,1.0,6.0,15.0,8.0,8.0,5.0,6.0,11.0
362,1135,1.4,Trabajador,9.0,4.0,13.0,7.0,8.0,10.0,4.0,5.0,10.0
337,1136,4.2,Especialista,7.0,4.0,11.0,8.0,6.0,4.0,13.0,10.0,4.0
242,1137,3.9,Impulsor,9.0,7.0,8.0,10.0,12.0,8.0,7.0,6.0,4.0
417,1138,1.8,Impulsor,3.0,8.0,7.0,9.0,10.0,7.0,6.0,7.0,10.0
458,1139,0.0,Especialista,8.0,8.0,5.0,7.0,5.0,5.0,17.0,9.0,4.0
413,1140,0.9,Cohesionador,12.0,8.0,2.0,4.0,2.0,7.0,11.0,13.0,7.0
439,1141,1.7,Especialista,7.0,5.0,4.0,7.0,8.0,8.0,10.0,10.0,8.0
368,1142,1.9,Coordinador,12.0,5.0,8.0,8.0,10.0,5.0,9.0,8.0,4.0
235,1143,3.9,Cohesionador,8.0,6.0,9.0,6.0,4.0,9.0,6.0,11.0,9.0
247,1144,3.0,Trabajador,6.0,5.0,11.0,11.0,5.0,9.0,4.0,10.0,5.0
78,1145,0.0,Impulsor,7.0,7.0,8.0,6.0,15.0,9.0,6.0,4.0,5.0
54,1146,4.8,Cohesionador,5.0,7.0,5.0,7.0,7.0,6.0,10.0,14.0,8.0
171,1147,3.7,Creativo,8.0,9.0,8.0,4.0,4.0,11.0,3.0,4.0,16.0
213,1148,1.4,Coordinador,13.0,4.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0
72,1149,4.5,Investigador de Recursos,7.0,9.0,8.0,6.0,8.0,8.0,5.0,8.0,7.0
377,1150,2.8,Finalizador,3.0,8.0,8.0,3.0,6.0,16.0,4.0,8.0,8.0
432,1151,4.4,Impulsor,6.0,8.0,3.0,11.0,13.0,6.0,3.0,11.0,8.0
266,1152,1.0,Cohesionador,6.0,8.0,6.0,5.0,8.0,5.0,11.0,13.0,6.0
388,1153,4.3,Coordinador,13.0,5.0,3.0,5.0,9.0,10.0,6.0,9.0,9.0
127,1154,0.8,Monitor Evaluador,8.0,5.0,7.0,12.0,4.0,7.0,6.0,10.0,8.0
3,1155,1.3,Cohesionador,5.0,10.0,5.0,9.0,6.0,3.0,9.0,12.0,10.0
232,1156,0.4,Cohesionador,10.0,8.0,2.0,5.0,9.0,7.0,4.0,11.0,10.0
329,1157,1.7,Especialista,5.0,10.0,10.0,2.0,3.0,9.0,12.0,9.0,8.0
75,1158,4.7,Cohesionador,4.0,4.0,9.0,8.0,6.0,7.0,9.0,12.0,11.0
343,1159,0.8,Monitor Evaluador,8.0,5.0,8.0,11.0,7.0,6.0,5.0,11.0,6.0
222,1160,2.1,Impulsor,6.0,5.0,4.0,9.0,13.0,8.0,9.0,8.0,3.0
293,1161,1.3,Monitor Evaluador,9.0,7.0,8.0,10.0,10.0,8.0,8.0,2.0,8.0
105,1162,2.9,Coordinador,16.0,8.0,9.0,4.0,6.0,6.0,5.0,6.0,6.0
167,1163,3.2,Coordinador,13.0,10.0,5.0,4.0,13.0,4.0,11.0,3.0,5.0
150,1164,2.1,Coordinador,13.0,9.0,6.0,7.0,4.0,7.0,7.0,8.0,5.0
134,1165,0.7,Creativo,11.0,9.0,10.0,5.0,4.0,3.0,7.0,8.0,12.0
14,1166,0.4,Cohesionador,6.0,6.0,7.0,9.0,7.0,9.0,8.0,11.0,4.0
228,1167,0.9,Coordinador,12.0,9.0,6.0,7.0,8.0,9.0,6.0,5.0,6.0
159,1168,1.4,Investigador de Recursos,11.0,12.0,4.0,8.0,1.0,11.0,7.0,8.0,8.0
235,1169,1.8,Trabajador,8.0,6.0,14.0,6.0,9.0,5.0,10.0,3.0,7.0
191,1170,0.7,Especialista,7.0,9.0,8.0,9.0,5.0,4.0,15.0,5.0,6.0
207,1171,0.6,Monitor Evaluador,3.0,7.0,9.0,15.0,11.0,6.0,7.0,5.0,6.0
462,1172,4.5,Trabajador,14.0,9.0,15.0,4.0,5.0,4.0,4.0,5.0,5.0
175,1173,2.5,Finalizador,9.0,7.0,5.0,11.0,4.0,14.0,3.0,10.0,10.0
443,1174,0.6,Cohesionador,5.0,6.0,5.0,10.0,7.0,7.0,6.0,15.0,8.0
66,1175,4.3,Investigador de Recursos,4.0,11.0,11.0,10.0,5.0,11.0,8.0,8.0,5.0
237,1176,4.5,Cohesionador,7.0,10.0,5.0,10.0,5.0,7.0,9.0,11.0,7.0
436,1177,4.7,Investigador de Recursos,3.0,13.0,7.0,8.0,9.0,10.0,9.0,6.0,4.0
159,1178,0.3,Finalizador,7.0,7.0,6.0,7.0,5.0,11.0,6.0,8.0,8.0
68,1179,3.4,Coordinador,12.0,10.0,9.0,6.0,11.0,6.0,5.0,7.0,4.0
231,1180,3.1,Cohesionador,5.0,5.0,8.0,10.0,7.0,8.0,7.0,11.0,7.0
111,1181,3.2,Cohesionador,4.0,7.0,7.0,8.0,6.0,4.0,5.0,14.0,8.0
205,1182,0.9,Finalizador,9.0,8.0,9.0,4.0,5.0,11.0,5.0,7.0,8.0
201,1183,0.9,Especialista,7.0,7.0,4.0,7.0,9.0,5.0,14.0,11.0,5.0
17,1184,0.4,Trabajador,8.0,9.0,10.0,3.0,8.0,10.0,7.0,3.0,7.0
209,1185,2.4,Especialista,12.0,5.0,5.0,6.0,11.0,4.0,13.0,3.0,6.0
464,1186,2.1,Especialista,5.0,7.0,10.0,8.0,6.0,9.0,11.0,7.0,8.0
443,1187,1.7,Finalizador,9.0,8.0,8.0,7.0,8.0,12.0,7.0,6.0,4.0
170,1188,3.2,Investigador de Recursos,5.0,11.0,10.0,6.0,5.0,7.0,8.0,10.0,8.0
42,1189,4.8,Coordinador,9.0,8.0,7.0,7.0,9.0,9.0,8.0,3.0,8.0
231,1190,1.5,Finalizador,10.0,7.0,2.0,5.0,7.0,11.0,6.0,9.0,8.0
293,1191,4.6,Finalizador,4.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,9.0
257,1192,3.5,Impulsor,6.0,8.0,8.0,6.0,15.0,5.0,7.0,7.0,5.0
440,1193,1.9,Coordinador,16.0,9.0,5.0,5.0,10.0,5.0,7.0,5.0,6.0
112,1194,3.9,Trabajador,10.0,8.0,13.0,7.0,4.0,4.0,10.0,6.0,6.0
354,1195,0.4,Coordinador,13.0,8.0,6.0,7.0,8.0,4.0,8.0,9.0,6.0
59,1196,2.8,Monitor Evaluador,6.0,9.0,4.0,10.0,8.0,8.0,8.0,8.0,10.0
259,1197,1.1,Finalizador,7.0,6.0,9.0,6.0,2.0,11.0,9.0,10.0,6.0
91,1198,3.7,Coordinador,10.0,6.0,6.0,7.0,4.0,5.0,9.0,9.0,10.0
261,1199,2.7,Monitor Evaluador,3.0,9.0,5.0,15.0,7.0,9.0,6.0,5.0,5.0
395,1200,1.9,Monitor Evaluador,8.0,7.0,8.0,13.0,6.0,8.0,7.0,10.0,1.0
148,1201,3.9,Especialista,6.0,8.0,7.0,9.0,4.0,5.0,15.0,9.0,3.0
353,1202,2.3,Monitor Evaluador,4.0,4.0,4.0,11.0,7.0,7.0,10.0,8.0,10.0
297,1203,3.1,Cohesionador,11.0,2.0,12.0,7.0,8.0,5.0,5.0,16.0,5.0
198,1204,2.3,Coordinador,9.0,8.0,8.0,8.0,8.0,9.0,9.0,6.0,3.0
312,1205,3.0,Especialista,7.0,8.0,7.0,6.0,8.0,9.0,14.0,2.0,6.0
348,1206,0.7,Creativo,5.0,9.0,9.0,5.0,7.0,7.0,5.0,7.0,11.0
265,1207,3.8,Impulsor,6.0,5.0,9.0,9.0,14.0,11.0,6.0,2.0,4.0
430,1208,1.7,Impulsor,3.0,12.0,7.0,4.0,14.0,6.0,8.0,7.0,7.0
328,1209,4.1,Impulsor,7.0,6.0,4.0,8.0,13.0,6.0,12.0,7.0,5.0
377,1210,1.4,Trabajador,5.0,10.0,11.0,10.0,5.0,8.0,5.0,7.0,8.0
409,1211,2.3,Cohesionador,5.0,7.0,10.0,7.0,8.0,6.0,4.0,14.0,6.0
294,1212,0.2,Coordinador,11.0,11.0,5.0,6.0,11.0,5.0,9.0,3.0,5.0
369,1213,0.4,Impulsor,1.0,7.0,9.0,7.0,10.0,7.0,10.0,6.0,10.0
437,1214,4.3,Creativo,5.0,8.0,4.0,7.0,6.0,11.0,4.0,9.0,14.0
239,1215,2.1,Especialista,13.0,4.0,11.0,6.0,4.0,1.0,16.0,4.0,7.0
444,1216,0.4,Finalizador,3.0,7.0,8.0,7.0,6.0,14.0,6.0,10.0,7.0
259,1217,3.5,Creativo,8.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,11.0
443,1218,0.1,Finalizador,8.0,8.0,7.0,7.0,6.0,13.0,5.0,5.0,6.0
290,1219,3.6,Creativo,7.0,4.0,7.0,9.0,5.0,10.0,8.0,4.0,12.0
416,1220,2.8,Trabajador,7.0,6.0,11.0,11.0,6.0,5.0,11.0,4.0,6.0
42,1221,3.4,Finalizador,10.0,9.0,7.0,5.0,5.0,11.0,8.0,8.0,7.0
79,1222,0.4,Especialista,5.0,9.0,8.0,4.0,9.0,6.0,11.0,5.0,11.0
260,1223,1.6,Trabajador,7.0,4.0,10.0,10.0,9.0,3.0,8.0,10.0,4.0
324,1224,1.0,Creativo,6.0,5.0,5.0,6.0,9.0,7.0,11.0,8.0,12.0
51,1225,1.0,Coordinador,14.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,12.0
358,1226,4.1,Creativo,5.0,8.0,6.0,10.0,6.0,4.0,13.0,3.0,14.0
312,1227,1.2,Coordinador,15.0,5.0,4.0,4.0,8.0,11.0,5.0,7.0,5.0
123,1228,0.4,Especialista,4.0,6.0,11.0,5.0,7.0,10.0,12.0,11.0,3.0
48,1229,0.1,Especialista,5.0,11.0,11.0,6.0,7.0,6.0,13.0,6.0,5.0
317,1230,2.5,Investigador de Recursos,7.0,11.0,7.0,8.0,6.0,3.0,9.0,9.0,3.0
158,1231,0.4,Cohesionador,7.0,5.0,12.0,8.0,9.0,6.0,4.0,13.0,4.0
74,1232,3.9,Investigador de Recursos,6.0,11.0,5.0,5.0,7.0,10.0,6.0,11.0,6.0
490,1233,3.6,Coordinador,11.0,10.0,7.0,1.0,7.0,8.0,6.0,9.0,8.0
415,1234,2.6,Investigador de Recursos,9.0,10.0,8.0,6.0,10.0,6.0,5.0,5.0,9.0
115,1235,4.3,Trabajador,5.0,5.0,12.0,10.0,6.0,7.0,6.0,11.0,3.0
434,1236,1.9,Impulsor,5.0,4.0,2.0,8.0,14.0,8.0,10.0,8.0,5.0
164,1237,2.4,Investigador de Recursos,4.0,20.0,8.0,5.0,4.0,8.0,6.0,9.0,5.0
334,1238,2.1,Finalizador,8.0,6.0,9.0,8.0,7.0,10.0,9.0,6.0,5.0
97,1239,4.1,Finalizador,8.0,7.0,9.0,7.0,7.0,10.0,7.0,4.0,8.0
468,1240,4.5,Creativo,9.0,4.0,5.0,7.0,8.0,8.0,10.0,5.0,11.0
465,1241,2.8,Trabajador,4.0,8.0,10.0,7.0,8.0,6.0,9.0,8.0,9.0
372,1242,2.9,Monitor Evaluador,9.0,5.0,6.0,13.0,12.0,6.0,4.0,6.0,11.0
202,1243,0.6,Impulsor,7.0,6.0,9.0,6.0,10.0,5.0,8.0,8.0,8.0
454,1244,3.6,Trabajador,10.0,6.0,11.0,8.0,8.0,3.0,7.0,10.0,6.0
12,1245,4.9,Creativo,4.0,9.0,7.0,6.0,7.0,8.0,7.0,9.0,11.0
188,1246,4.9,Impulsor,7.0,7.0,4.0,10.0,12.0,9.0,4.0,6.0,9.0
222,1247,3.1,Coordinador,10.0,10.0,6.0,6.0,5.0,6.0,5.0,8.0,10.0
88,1248,1.0,Creativo,8.0,7.0,7.0,8.0,5.0,5.0,6.0,9.0,10.0
26,1249,0.7,Investigador de Recursos,6.0,10.0,7.0,10.0,4.0,10.0,8.0,4.0,8.0
274,1250,4.5,Trabajador,6.0,9.0,13.0,7.0,9.0,5.0,6.0,5.0,6.0
450,1251,3.1,Monitor Evaluador,5.0,3.0,7.0,13.0,9.0,8.0,4.0,6.0,6.0
50,1252,1.5,Creativo,6.0,9.0,7.0,4.0,12.0,5.0,7.0,4.0,15.0
53,1253,3.1,Especialista,6.0,5.0,8.0,11.0,5.0,8.0,12.0,3.0,8.0
220,1254,2.8,Coordinador,14.0,7.0,6.0,10.0,5.0,4.0,14.0,4.0,7.0
260,1255,3.8,Especialista,11.0,10.0,6.0,6.0,5.0,7.0,12.0,6.0,8.0
104,1256,3.9,Investigador de Recursos,8.0,14.0,6.0,2.0,9.0,3.0,8.0,11.0,7.0
23,1257,4.2,Cohesionador,3.0,8.0,8.0,8.0,7.0,8.0,7.0,11.0,8.0
179,1258,1.1,Cohesionador,4.0,5.0,7.0,8.0,4.0,11.0,10.0,14.0,7.0
444,1259,3.2,Especialista,11.0,3.0,7.0,6.0,11.0,6.0,12.0,6.0,9.0
423,1260,1.7,Monitor Evaluador,9.0,9.0,7.0,12.0,7.0,7.0,3.0,8.0,8.0
474,1261,4.8,Especialista,11.0,5.0,4.0,3.0,11.0,4.0,13.0,11.0,5.0
38,1262,3.7,Trabajador,7.0,9.0,11.0,10.0,0.0,8.0,7.0,9.0,5.0
344,1263,3.1,Finalizador,7.0,4.0,4.0,12.0,6.0,19.0,6.0,7.0,3.0
30,1264,4.0,Investigador de Recursos,3.0,11.0,9.0,5.0,10.0,6.0,6.0,6.0,8.0
195,1265,2.8,Especialista,9.0,6.0,5.0,7.0,9.0,6.0,13.0,5.0,7.0
351,1266,4.1,Trabajador,4.0,10.0,12.0,12.0,9.0,5.0,6.0,1.0,7.0
78,1267,0.3,Investigador de Recursos,8.0,15.0,5.0,4.0,5.0,9.0,12.0,4.0,6.0
356,1268,3.9,Monitor Evaluador,3.0,3.0,6.0,13.0,7.0,7.0,8.0,13.0,10.0
288,1269,1.2,Investigador de Recursos,8.0,11.0,10.0,8.0,5.0,7.0,7.0,7.0,4.0
207,1270,2.4,Creativo,5.0,6.0,8.0,9.0,12.0,5.0,10.0,2.0,13.0
302,1271,0.2,Coordinador,12.0,3.0,4.0,8.0,6.0,9.0,10.0,5.0,7.0
183,1272,2.1,Monitor Evaluador,9.0,4.0,5.0,14.0,8.0,10.0,8.0,10.0,4.0
359,1273,4.4,Monitor Evaluador,10.0,4.0,7.0,11.0,5.0,7.0,11.0,3.0,9.0
309,1274,2.5,Impulsor,3.0,8.0,8.0,6.0,12.0,10.0,8.0,9.0,5.0
380,1275,5.0,Finalizador,3.0,8.0,7.0,5.0,6.0,10.0,9.0,8.0,8.0
306,1276,4.5,Investigador de Recursos,8.0,12.0,12.0,5.0,10.0,4.0,1.0,10.0,5.0
182,1277,3.9,Especialista,9.0,7.0,4.0,7.0,9.0,8.0,12.0,4.0,8.0
3,1278,3.7,Monitor Evaluador,7.0,8.0,6.0,16.0,9.0,7.0,4.0,8.0,3.0
348,1279,3.4,Impulsor,8.0,3.0,11.0,5.0,15.0,7.0,5.0,8.0,6.0
334,1280,2.6,Monitor Evaluador,6.0,7.0,7.0,10.0,8.0,9.0,4.0,8.0,8.0
244,1281,4.6,Finalizador,5.0,7.0,7.0,10.0,9.0,13.0,5.0,7.0,5.0
16,1282,1.5,Finalizador,4.0,4.0,5.0,6.0,10.0,11.0,7.0,9.0,10.0
109,1283,2.6,Investigador de Recursos,8.0,10.0,7.0,6.0,9.0,5.0,7.0,5.0,9.0
51,1284,1.8,Investigador de Recursos,5.0,10.0,4.0,9.0,6.0,10.0,8.0,8.0,7.0
77,1285,0.3,Impulsor,9.0,7.0,12.0,3.0,13.0,7.0,7.0,4.0,5.0
460,1286,2.9,Monitor Evaluador,6.0,10.0,9.0,11.0,8.0,7.0,4.0,5.0,9.0
374,1287,0.2,Investigador de Recursos,7.0,13.0,5.0,6.0,7.0,10.0,9.0,8.0,3.0
76,1288,1.3,Impulsor,11.0,5.0,5.0,11.0,12.0,9.0,7.0,7.0,5.0
389,1289,3.3,Trabajador,5.0,9.0,12.0,9.0,8.0,4.0,11.0,7.0,3.0
68,1290,4.1,Monitor Evaluador,9.0,9.0,6.0,11.0,5.0,3.0,7.0,5.0,8.0
269,1291,0.1,Trabajador,8.0,5.0,12.0,7.0,8.0,7.0,4.0,8.0,8.0
44,1292,2.2,Investigador de Recursos,9.0,12.0,6.0,7.0,8.0,6.0,9.0,10.0,4.0
351,1293,3.7,Finalizador,5.0,10.0,7.0,10.0,6.0,14.0,7.0,6.0,10.0
130,1294,4.6,Impulsor,11.0,7.0,7.0,6.0,12.0,7.0,5.0,5.0,12.0
211,1295,3.8,Monitor Evaluador,4.0,4.0,8.0,14.0,7.0,10.0,2.0,7.0,13.0
482,1296,4.4,Trabajador,8.0,7.0,11.0,11.0,7.0,7.0,4.0,9.0,4.0
256,1297,2.8,Monitor Evaluador,9.0,8.0,4.0,13.0,8.0,5.0,7.0,6.0,7.0
28,1298,3.4,Finalizador,4.0,8.0,9.0,5.0,7.0,10.0,8.0,7.0,8.0
266,1299,1.6,Investigador de Recursos,7.0,10.0,9.0,6.0,8.0,8.0,9.0,8.0,4.0
295,1300,3.5,Especialista,6.0,6.0,9.0,9.0,12.0,7.0,13.0,3.0,4.0
406,1301,0.3,Coordinador,12.0,7.0,6.0,7.0,9.0,4.0,8.0,6.0,7.0
351,1302,4.0,Cohesionador,4.0,8.0,8.0,6.0,12.0,6.0,6.0,13.0,4.0
415,1303,4.9,Coordinador,12.0,7.0,7.0,7.0,8.0,4.0,8.0,5.0,7.0
46,1304,0.6,Coordinador,14.0,3.0,12.0,7.0,9.0,9.0,8.0,8.0,4.0
236,1305,3.6,Monitor Evaluador,6.0,11.0,6.0,12.0,8.0,10.0,5.0,8.0,5.0
7,1306,3.6,Creativo,9.0,6.0,7.0,5.0,12.0,4.0,6.0,6.0,14.0
403,1307,1.6,Cohesionador,8.0,9.0,7.0,5.0,10.0,4.0,5.0,11.0,7.0
93,1308,4.7,Finalizador,9.0,7.0,9.0,6.0,9.0,12.0,6.0,6.0,6.0
314,1309,2.5,Impulsor,2.0,12.0,6.0,9.0,13.0,2.0,4.0,9.0,9.0
47,1310,3.4,Especialista,8.0,8.0,7.0,8.0,4.0,7.0,13.0,8.0,4.0
51,1311,3.1,Trabajador,5.0,10.0,11.0,9.0,9.0,3.0,9.0,6.0,6.0
239,1312,3.1,Impulsor,8.0,9.0,6.0,5.0,10.0,9.0,9.0,6.0,5.0
263,1313,3.8,Investigador de Recursos,8.0,10.0,8.0,7.0,8.0,7.0,8.0,6.0,9.0
114,1314,3.3,Investigador de Recursos,4.0,11.0,3.0,8.0,6.0,9.0,8.0,11.0,9.0
322,1315,2.0,Monitor Evaluador,9.0,3.0,5.0,11.0,7.0,7.0,10.0,10.0,6.0
168,1316,3.7,Coordinador,13.0,5.0,10.0,4.0,6.0,9.0,1.0,12.0,6.0
226,1317,2.2,Investigador de Recursos,6.0,10.0,10.0,10.0,8.0,3.0,7.0,3.0,9.0
430,1318,4.3,Especialista,6.0,7.0,5.0,5.0,5.0,9.0,11.0,9.0,11.0
361,1319,1.0,Monitor Evaluador,12.0,5.0,9.0,16.0,1.0,7.0,10.0,3.0,4.0
21,1320,1.4,Trabajador,7.0,5.0,13.0,8.0,9.0,2.0,5.0,11.0,5.0
372,1321,3.3,Creativo,12.0,6.0,3.0,4.0,9.0,3.0,6.0,10.0,15.0
379,1322,1.6,Finalizador,3.0,5.0,10.0,5.0,7.0,13.0,8.0,7.0,9.0
221,1323,0.6,Especialista,7.0,5.0,7.0,5.0,5.0,6.0,16.0,12.0,4.0
356,1324,2.6,Coordinador,10.0,10.0,6.0,8.0,10.0,6.0,7.0,9.0,3.0
132,1325,0.3,Cohesionador,4.0,6.0,10.0,6.0,8.0,9.0,9.0,11.0,7.0
342,1326,2.3,Monitor Evaluador,8.0,7.0,7.0,13.0,9.0,5.0,8.0,7.0,5.0
305,1327,3.2,Finalizador,9.0,8.0,6.0,11.0,7.0,13.0,5.0,4.0,5.0
408,1328,0.4,Finalizador,6.0,10.0,6.0,4.0,8.0,12.0,10.0,6.0,7.0
499,1329,3.3,Monitor Evaluador,7.0,10.0,2.0,13.0,4.0,8.0,6.0,11.0,7.0
190,1330,3.7,Monitor Evaluador,9.0,6.0,9.0,11.0,9.0,6.0,4.0,5.0,9.0
402,1331,0.7,Cohesionador,11.0,2.0,8.0,8.0,9.0,4.0,5.0,14.0,7.0
425,1332,1.3,Creativo,6.0,2.0,6.0,9.0,5.0,10.0,7.0,9.0,11.0
13,1333,4.7,Monitor Evaluador,8.0,9.0,10.0,13.0,7.0,5.0,12.0,4.0,3.0
180,1334,1.3,Creativo,7.0,9.0,5.0,5.0,7.0,5.0,12.0,8.0,13.0
206,1335,4.2,Trabajador,2.0,9.0,13.0,8.0,6.0,6.0,12.0,4.0,5.0
47,1336,2.5,Coordinador,12.0,7.0,6.0,7.0,10.0,8.0,6.0,10.0,2.0
137,1337,0.5,Monitor Evaluador,5.0,8.0,2.0,12.0,9.0,9.0,11.0,9.0,8.0
490,1338,3.6,Investigador de Recursos,6.0,14.0,4.0,3.0,11.0,9.0,3.0,8.0,13.0
289,1339,5.0,Finalizador,4.0,5.0,5.0,4.0,4.0,12.0,8.0,9.0,9.0
359,1340,2.6,Coordinador,18.0,6.0,6.0,11.0,8.0,7.0,2.0,2.0,7.0
340,1341,4.0,Monitor Evaluador,7.0,7.0,5.0,10.0,8.0,8.0,9.0,3.0,10.0
39,1342,0.7,Trabajador,4.0,7.0,14.0,4.0,13.0,7.0,6.0,10.0,6.0
286,1343,1.3,Coordinador,11.0,7.0,7.0,6.0,8.0,8.0,7.0,9.0,8.0
330,1344,1.9,Coordinador,12.0,8.0,7.0,12.0,8.0,6.0,3.0,3.0,6.0
380,1345,0.8,Finalizador,4.0,9.0,9.0,7.0,8.0,10.0,6.0,5.0,6.0
195,1346,1.6,Investigador de Recursos,7.0,10.0,10.0,3.0,8.0,6.0,8.0,10.0,5.0
376,1347,2.0,Trabajador,9.0,7.0,11.0,10.0,8.0,10.0,4.0,5.0,2.0
117,1348,0.6,Finalizador,10.0,9.0,5.0,5.0,5.0,13.0,12.0,7.0,4.0
294,1349,0.6,Cohesionador,6.0,7.0,6.0,4.0,7.0,9.0,7.0,12.0,10.0
113,1350,4.1,Cohesionador,4.0,5.0,9.0,5.0,9.0,6.0,9.0,14.0,9.0
120,1351,2.9,Cohesionador,10.0,9.0,6.0,8.0,5.0,7.0,9.0,11.0,3.0
434,1352,1.7,Cohesionador,5.0,5.0,6.0,9.0,5.0,6.0,10.0,11.0,9.0
104,1353,2.1,Investigador de Recursos,6.0,12.0,7.0,8.0,9.0,4.0,11.0,6.0,6.0
